accept_stat__,stepsize__,int_time__,energy__,lp__
1,3.26795,32.6795,5.2412,-3.44365
1,3.85113,38.5113,2.69523,-2.24817
1,4.53711,45.3711,3.41065,-1.96024
0.296088,2.99052,29.9052,5.66283,-1.92113
0.664691,2.67254,26.7254,5.31065,-5.12286
1,3.14825,31.4825,3.49543,-3.14849
1,3.70762,37.0762,2.69946,-2.08719
0.146823,2.16508,21.6508,3.66247,-3.18236
1,2.54987,25.4987,2.66755,-2.05988
0.865004,2.68744,26.8744,3.75911,-2.30675
0.836257,2.76622,27.6622,5.12644,-3.54793
0.926093,3.06458,30.6458,2.63759,-2.19116
1,3.60622,36.0622,2.22087,-1.42636
0.479941,2.77281,27.7281,3.25204,-2.89929
1,3.26227,32.6227,3.62794,-1.98268
0.262276,2.10108,21.0108,5.92743,-2.86011
1,2.47186,24.7186,4.1156,-4.041
0.577126,2.05973,20.5973,2.26328,-1.9993
0.143269,1.20583,12.0583,7.98526,-3.18527
0.404315,0.873764,8.73764,7.43189,-7.12162
1,1.02816,10.2816,2.82919,-1.38144
1,1.2095,12.095,1.95355,-1.28751
0.968704,1.38678,13.8678,5.92367,-1.83715
0.914199,1.52094,15.2094,3.81327,-3.78953
1,1.78792,17.8792,3.25955,-1.65458
1,2.1012,21.012,5.59457,-2.82128
1,2.46872,24.6872,4.26977,-3.87936
1,2.89977,28.9977,3.65202,-1.27805
0.301929,1.93766,19.3766,4.00331,-3.79102
1,2.27583,22.7583,2.08629,-1.31082
0.995824,2.66335,26.6335,2.25219,-1.37158
1,3.12655,31.2655,1.47546,-1.27214
1,3.66937,36.6937,1.3536,-1.22789
0.523715,2.93504,29.3504,3.29757,-1.76075
0.749069,2.81487,28.1487,6.33634,-2.73901
0.245051,1.8011,18.011,7.08419,-5.78524
1,2.11365,21.1365,2.77836,-2.58209
1,2.4798,24.798,1.54884,-1.51905
1,2.90864,29.0864,2.26632,-1.37528
0.494981,2.27652,22.7652,5.4607,-2.35466
1,2.66971,26.6971,2.42167,-1.36282
0.982066,3.08547,30.8547,1.68557,-1.35085
1,3.61658,36.1658,1.41935,-1.23215
0.819777,3.67035,36.7035,1.81704,-1.52317
1,4.30047,43.0047,3.51529,-1.32469
0.000337683,2.27155,22.7155,10.2559,-9.92457
1,2.66187,26.6187,1.78684,-1.33046
0.902429,2.8856,28.856,2.14911,-1.64257
1,3.37995,33.7995,1.77308,-1.58852
1,3.95801,39.5801,2.73231,-1.59989
0.138104,2.33823,23.3823,4.36821,-3.30594
1,2.73824,27.3824,5.14041,-1.88039
1,3.2059,32.059,4.8227,-4.76773
0.222082,2.02696,20.2696,7.40086,-6.14203
1,2.37311,23.7311,3.83322,-2.34333
1,2.77769,27.7769,3.19387,-1.8983
1,3.25045,32.5045,3.96392,-1.8534
1,3.80275,38.0275,3.72904,-3.3638
0.64629,3.36513,33.6513,2.25488,-1.83338
0.899692,3.63672,36.3672,2.78345,-2.10898
0.868191,3.83349,38.3349,2.45575,-2.30147
1,4.48211,44.8211,2.51441,-1.45037
0.128993,2.64164,26.4164,4.48289,-3.95332
1,3.08875,30.8875,2.4652,-1.60093
1,3.61066,36.1066,1.84142,-1.79391
1,4.21976,42.1976,1.18951,-1.06917
0.75105,4.05645,40.5645,1.96368,-1.44001
0.423459,3.01723,30.1723,3.37473,-2.30402
1,3.52545,35.2545,3.2862,-2.66458
1,4.11829,41.1829,3.40312,-1.54618
0.0106307,2.22013,22.2013,7.38868,-6.98425
1,2.59377,25.9377,7.17586,-1.92454
0.134033,1.54159,15.4159,7.74812,-7.49471
1,1.80111,18.0111,6.88265,-5.00906
1,2.10382,21.0382,3.46739,-1.74952
1,2.45684,24.5684,3.73652,-2.20719
1,2.86841,28.6841,4.07235,-1.26081
0.106425,1.67179,16.7179,7.12652,-6.27983
0.761111,1.62142,16.2142,7.19399,-7.18587
1,1.89298,18.9298,5.69266,-5.24703
0.759826,1.83403,18.3403,7.41348,-5.56073
0.643653,1.62403,16.2403,7.66031,-6.41548
1,1.89536,18.9536,2.59015,-1.29812
0.997774,2.20771,22.0771,3.23972,-1.25595
1,2.57537,25.7537,1.74984,-1.10374
0.852506,2.6801,26.801,2.21788,-1.54855
1,3.12526,31.2526,2.60588,-1.34107
1,3.64354,36.4354,1.50929,-1.08513
0.630951,3.19531,31.9531,2.02252,-1.90842
1,3.7243,37.243,2.61618,-1.79324
1,4.33988,43.3988,1.30129,-1.2114
0.881173,4.61446,46.1446,1.65425,-1.35694
0.302841,3.14547,31.4547,4.89405,-2.5671
0.288841,2.12239,21.2239,5.49218,-5.12338
0.928841,2.34168,23.4168,4.69784,-4.44523
0.516444,1.88285,18.8285,3.76989,-2.9108
0.18443,1.17422,11.7422,5.42372,-5.25711
1,1.36839,13.6839,5.53159,-3.70326
0.967418,1.55506,15.5506,5.07206,-3.77361
0.926125,1.71194,17.1194,5.7565,-4.64598
1,1.99382,19.9382,6.43923,-4.57085
1,2.32159,23.2159,4.96104,-4.92283
1,2.70265,27.0265,2.7538,-1.79799
0.633597,2.37891,23.7891,3.09463,-2.86361
1,2.76872,27.6872,2.42304,-1.17021
0.963988,3.13457,31.3457,3.26558,-1.55346
0.819153,3.17795,31.7795,6.99483,-2.57556
1,3.69671,36.9671,6.08176,-6.02807
0.74812,3.5505,35.505,5.8044,-4.41823
0.0209145,1.96357,19.6357,8.14623,-7.76078
1,2.28415,22.8415,4.83978,-4.80046
0.611494,1.97884,19.7884,3.44577,-3.02575
0.136061,1.19614,11.9614,7.1262,-5.42272
1,1.39147,13.9147,4.77966,-4.65703
1,1.61834,16.1834,5.02797,-4.58674
1,1.8818,18.818,4.73326,-4.63631
0.892099,2.01646,20.1646,3.66391,-3.07102
0.948073,2.25377,22.5377,3.26752,-2.00501
0.838009,2.31797,23.1797,3.86807,-2.12596
0.85022,2.40595,24.0595,3.99787,-3.31493
0.853616,2.50354,25.0354,3.43175,-3.2638
1,2.90834,29.0834,3.79107,-2.61005
0.443813,2.22318,22.2318,4.16697,-3.95537
0.882387,2.36386,23.6386,5.00299,-3.86986
1,2.74531,27.4531,3.82597,-3.78622
1,3.18766,31.8766,6.00651,-3.72412
0.198841,2.02914,20.2914,7.23492,-6.99851
1,2.3561,23.561,2.61795,-2.02765
1,2.73516,27.3516,1.59376,-1.4582
1,3.17456,31.7456,1.62532,-1.08497
0.940589,3.52367,35.2367,1.92961,-1.20052
0.994099,4.07018,40.7018,1.73059,-1.35611
0.794001,4.04802,40.4802,3.13307,-1.0651
0.372555,2.93951,29.3951,3.09347,-2.98825
1,3.4098,34.098,2.87223,-1.19437
0.452228,2.62903,26.2903,4.35979,-1.43973
0.468472,2.05245,20.5245,6.04717,-5.0495
1,2.38068,23.8068,3.54448,-2.09296
1,2.76083,27.6083,7.13454,-2.79266
1,3.20104,32.0104,7.87441,-5.32616
0.216051,2.07294,20.7294,4.73727,-4.5621
0.507981,1.66818,16.6818,5.22604,-4.62011
1,1.93424,19.3424,4.75449,-4.60611
0.833033,1.98129,19.8129,4.30869,-3.58517
0.388667,1.46026,14.6026,4.51354,-3.58925
0.358684,1.05307,10.5307,6.14652,-5.16285
1,1.22092,12.2092,5.688,-4.87892
0.988065,1.40281,14.0281,5.22418,-2.5665
1,1.62576,16.2576,3.49386,-1.47699
0.913593,1.76737,17.6737,3.44449,-2.78941
1,2.04753,20.4753,3.16526,-2.33557
0.985383,2.34621,23.4621,4.91452,-2.64822
1,2.71706,27.1706,4.41039,-4.31241
0.332418,1.92451,19.2451,5.80184,-4.37889
1,2.22856,22.2856,4.94921,-4.48301
0.961695,2.50849,25.0849,2.16467,-1.75442
1,2.90372,29.0372,4.48208,-1.5161
0.257847,1.94887,19.4887,6.16767,-4.85985
1,2.25586,22.5586,2.2583,-1.32677
0.963168,2.54115,25.4115,1.5514,-1.4333
1,2.94034,29.4034,1.75959,-1.08299
0.796062,2.92975,29.2975,1.88963,-1.70706
1,3.38901,33.8901,1.19305,-1.17074
1,3.91949,39.1949,2.0763,-1.14429
0.290858,2.69935,26.9935,3.30968,-3.27612
1,3.12176,31.2176,3.09582,-1.17939
0.0467157,1.80026,18.0026,4.00594,-3.22829
1,2.08214,20.8214,2.30707,-1.65851
0.949476,2.32064,23.2064,2.95785,-2.12685
0.853493,2.41148,24.1148,3.20724,-2.73877
1,2.78771,27.8771,2.3648,-1.91631
0.700001,2.59039,25.9039,2.91803,-2.66674
1,2.99382,29.9382,1.85522,-1.69355
1,3.45942,34.5942,1.94689,-1.63957
1,3.99667,39.9667,3.20076,-1.33767
0.0451848,2.30942,23.0942,5.38286,-4.31373
1,2.66828,26.6828,2.53159,-2.47735
0.989414,3.05877,30.5877,4.14822,-2.10337
0.0800136,1.81488,18.1488,4.48104,-3.56118
1,2.09664,20.9664,2.32282,-1.73225
0.988581,2.40176,24.0176,2.91276,-1.94958
1,2.77359,27.7359,6.67493,-1.64747
1,3.20239,32.0239,5.20691,-5.02725
1,3.69679,36.9679,1.51601,-1.15247
0.622282,3.24934,32.4934,2.46822,-1.97454
0.45189,2.52643,25.2643,4.00985,-3.11003
0.948487,2.8099,28.099,5.27137,-3.17485
1,3.24278,32.4278,2.93562,-1.24545
1,3.74166,37.4166,2.29827,-1.43991
1,4.31648,43.1648,1.08429,-1.08251
1,4.9787,49.787,3.53707,-1.04464
0.113158,3.03756,30.3756,4.31534,-3.74663
1,3.50372,35.0372,2.22205,-1.82642
1,4.04069,40.4069,2.33201,-2.06103
0.711987,3.79034,37.9034,2.91727,-2.54421
1,4.37022,43.7022,2.86929,-2.4837
0.0108536,2.48223,24.8223,7.2417,-6.71337
1,2.86224,28.6224,4.22991,-2.20599
0.477633,2.27173,22.7173,3.73969,-3.07616
1,2.61919,26.1919,2.71646,-2.33707
1,3.01924,30.1924,2.98525,-2.25766
0.618602,2.65093,26.5093,4.17485,-3.12145
1,3.05525,30.5525,4.07614,-3.86525
1,3.52062,35.2062,3.1656,-2.77515
0.0564447,2.07188,20.7188,7.80223,-5.48229
1,2.38762,23.8762,10.2068,-6.28101
0.706684,2.23311,22.3311,7.64512,-5.00667
1,2.57284,25.7284,7.63719,-5.1852
1,2.96372,29.6372,10.2797,-6.47404
1,3.41339,34.1339,8.08204,-5.94223
1,3.93058,39.3058,6.28165,-5.70947
0.494303,3.16212,31.6212,4.22482,-3.60558
0.262728,2.15961,21.5961,5.64605,-4.15539
0.88586,2.29384,22.9384,4.74256,-4.3915
0.636177,2.04175,20.4175,2.85702,-2.56112
1,2.35083,23.5083,3.66651,-2.06058
0.788942,2.33129,23.3129,4.35344,-2.2252
0.771911,2.2843,22.843,6.22433,-3.61728
0.975192,2.5836,25.836,5.21256,-3.48936
0.457481,2.02793,20.2793,4.76279,-3.78159
1,2.33392,23.3392,4.32335,-2.41177
0.646404,2.09348,20.9348,3.84313,-3.54387
1,2.40889,24.0889,3.01942,-2.10857
1,2.77134,27.7134,3.00315,-2.62213
1,3.18777,31.8777,3.16666,-2.62676
1,3.66614,36.6614,1.70711,-1.43936
0.599582,3.18228,31.8228,4.60821,-1.83886
0.0489548,1.87723,18.7723,8.13421,-7.47876
1,2.15908,21.5908,2.2538,-1.5027
0.979086,2.4467,24.467,2.71139,-2.13956
1,2.81312,28.1312,1.70192,-1.6773
1,3.23387,32.3387,1.66954,-1.05523
0.799026,3.22934,32.2934,1.44087,-1.41556
1,3.7114,37.114,2.2887,-1.14833
0.496175,2.99904,29.9904,2.88828,-2.31957
1,3.44629,34.4629,2.51517,-1.35835
0.784738,3.40721,34.0721,3.25458,-2.44055
0.397388,2.57105,25.7105,3.04441,-2.70247
1,2.95401,29.5401,1.70351,-1.70054
0.988598,3.36658,33.6658,1.6659,-1.55167
1,3.86675,38.6675,2.47879,-1.23081
0.0708271,2.32614,23.2614,5.55922,-4.70277
1,2.67188,26.7188,5.95109,-2.07073
1,3.0685,30.685,5.49934,-4.66185
0.242983,2.08261,20.8261,7.2533,-5.75174
1,2.39171,23.9171,5.4109,-3.51432
1,2.74624,27.4624,4.38759,-3.80132
0.964023,3.07513,30.7513,5.70265,-3.96297
1,3.52985,35.2985,3.3761,-2.61037
0.926427,3.84991,38.4991,3.28713,-2.82805
0.388016,2.89249,28.9249,4.94397,-3.82182
1,3.3195,33.195,2.87798,-2.36371
0.999028,3.80637,38.0637,2.50643,-2.49327
0.922118,4.13812,41.3812,2.67457,-2.33567
1,4.74685,47.4685,3.88215,-1.96415
0.85604,4.92942,49.2942,3.3512,-2.02703
0.917379,5.33996,53.3996,4.00138,-2.15537
0.235282,3.61475,36.1475,3.70481,-2.1962
1,4.14548,41.4548,3.19709,-2.09508
0.0410844,2.45654,24.5654,5.69377,-4.91496
1,2.81741,28.1741,2.6513,-2.38567
0.814771,2.84442,28.4442,2.11298,-2.10033
1,3.26146,32.6146,2.69337,-1.51201
0.540026,2.72628,27.2628,2.52274,-2.11497
0.776566,2.6812,26.812,3.81308,-2.74484
1,3.07367,30.7367,4.20636,-2.63706
1,3.52303,35.2303,2.84568,-2.48763
1,4.03744,40.3744,3.98442,-2.14848
0.0429393,2.40225,24.0225,5.91289,-4.65968
1,2.75319,27.5319,4.02622,-2.93248
1,3.15489,31.5489,3.50351,-3.22016
1,3.61464,36.1464,1.73032,-1.26192
0.894406,3.85255,38.5255,1.74119,-1.73765
1,4.41274,44.1274,2.44138,-1.14106
0.703736,4.12863,41.2863,3.57374,-2.70829
0.00321021,2.39589,23.9589,11.2115,-8.98858
1,2.74438,27.4438,5.69363,-3.4016
0.713942,2.58662,25.8662,8.25636,-5.61434
1,2.96226,29.6226,5.05563,-2.7939
0.470777,2.36631,23.6631,5.63006,-4.19463
1,2.70968,27.0968,4.37806,-4.32868
0.396525,2.05867,20.5867,7.15248,-4.40745
0.933749,2.2535,22.535,2.2915,-2.13849
1,2.57997,25.7997,2.33065,-1.40237
0.840811,2.65095,26.5095,2.37933,-2.04733
1,3.03424,30.3424,3.63949,-2.31148
0.875917,3.19238,31.9238,4.43669,-3.53333
1,3.653,36.53,3.93672,-3.48352
0.68859,3.38515,33.8515,2.87932,-2.69004
1,3.87286,38.7286,2.75391,-2.1595
1,4.43016,44.3016,2.38955,-1.99457
0.00577222,2.58812,25.8812,8.21941,-7.04475
1,2.96078,29.6078,3.26341,-2.97047
1,3.38657,33.8657,1.87126,-1.27977
1,3.87301,38.7301,3.41718,-1.24175
0.194106,2.57229,25.7229,6.16757,-5.0286
0.523751,2.13428,21.3428,6.63385,-6.11948
1,2.44093,24.4093,8.20007,-6.36219
0.585446,2.11166,21.1166,9.16014,-7.76508
0.457746,1.67673,16.7673,10.161,-9.25469
0.972596,1.88246,18.8246,6.08378,-5.4103
0.848004,1.94347,19.4347,6.57782,-5.60657
1,2.22198,22.2198,4.93428,-4.81746
0.741812,2.13592,21.3592,5.17874,-3.33304
0.180728,1.40931,14.0931,5.95561,-5.62758
1,1.6112,16.112,5.01499,-4.87812
1,1.84174,18.4174,5.12747,-4.73877
0.823806,1.87069,18.7069,5.07815,-5.06197
1,2.13786,21.3786,4.8282,-4.78543
1,2.44281,24.4281,3.6254,-2.69365
0.771604,2.39569,23.9569,2.89788,-2.41366
0.860481,2.49326,24.9326,4.99899,-2.33144
1,2.84803,28.4803,6.52838,-4.20477
1,3.25281,32.5281,5.17706,-5.01442
1,3.71457,37.1457,4.59028,-4.45179
0.569739,3.18367,31.8367,5.97101,-5.09945
0.626103,2.83356,28.3356,6.08397,-5.79072
0.236252,1.94559,19.4559,6.37142,-3.89012
0.201651,1.30602,13.0602,11.5977,-6.84497
1,1.49162,14.9162,8.47319,-7.16651
1,1.70336,17.0336,2.69226,-2.44116
0.988242,1.92973,19.2973,2.65306,-2.62135
1,2.20301,22.0301,2.68582,-2.11839
0.939283,2.41531,24.1531,4.12458,-2.58114
1,2.75663,27.5663,4.17297,-3.46665
0.281371,1.9535,19.535,6.10141,-5.35795
1,2.22949,22.2949,2.28549,-1.77091
0.968823,2.49212,24.9212,3.13731,-1.90673
1,2.84342,28.4342,3.04053,-2.57026
0.786167,2.81591,28.1591,3.0767,-2.85689
1,3.21217,32.1217,1.99605,-1.85729
0.919897,3.47479,34.7479,2.1378,-1.8021
1,3.96275,39.6275,1.4901,-1.25627
0.409748,3.06057,30.6057,3.16337,-2.2815
1,3.4901,34.901,4.24564,-2.25795
1,3.97936,39.7936,2.21638,-1.12165
0.695743,3.71235,37.1235,1.92211,-1.46536
1,4.23202,42.3202,2.25745,-1.26043
0.0830102,2.63775,26.3775,2.81905,-2.77478
1,3.00712,30.0712,2.72178,-1.07171
0.189775,2.012,20.12,4.1782,-4.13901
1,2.29376,22.9376,4.07387,-1.09346
0.471757,1.84807,18.4807,6.00189,-4.31091
1,2.10667,21.0667,2.34641,-2.07617
1,2.40112,24.0112,2.46577,-1.72642
0.892062,2.54935,25.4935,3.12761,-2.08403
0.726416,2.42809,24.2809,5.0028,-3.3347
1,2.76667,27.6667,4.60263,-2.30367
0.437984,2.18164,21.8164,6.63888,-5.16178
1,2.48565,24.8565,2.67718,-2.39664
1,2.83164,28.3164,2.45962,-1.89263
1,3.22533,32.2533,1.33103,-1.22706
1,3.67325,36.7325,2.58585,-1.11008
1,4.1828,41.828,1.34747,-1.11652
0.556516,3.56553,35.6553,1.3744,-1.35639
1,4.05964,40.5964,2.45349,-1.10129
0.231755,2.80075,28.0075,4.3763,-3.17983
1,3.18885,31.8885,1.62678,-1.61586
1,3.63022,36.3022,2.45294,-1.30687
0.0240734,2.18924,21.8924,6.67443,-5.9075
1,2.49242,24.9242,4.13571,-2.24574
0.461908,1.99958,19.9958,5.1518,-3.09639
1,2.27629,22.7629,4.48014,-4.4396
1,2.59093,25.9093,4.50786,-3.21303
1,2.94867,29.4867,5.56398,-4.27664
0.729901,2.81596,28.1596,6.89779,-5.04224
0.251388,1.97186,19.7186,4.02675,-3.56447
0.952769,2.17634,21.7634,4.71697,-3.68306
1,2.47639,24.7639,2.49696,-2.06296
1,2.81742,28.1742,1.60248,-1.4372
1,3.20499,32.0499,1.16477,-1.05849
0.947625,3.52396,35.2396,2.26331,-1.18269
0.619969,3.13473,31.3473,2.80259,-2.21132
1,3.56503,35.6503,2.37265,-2.04521
1,4.05386,40.5386,2.16432,-1.9303
1,4.6091,46.091,2.32272,-1.57476
0.841722,4.73108,47.3108,4.34105,-2.17501
0.00360388,2.82876,28.2876,6.39524,-6.21803
1,3.21616,32.1616,2.09456,-2.05157
1,3.65614,36.5614,2.94258,-1.24512
1,4.15575,41.5575,3.05638,-2.24738
1,4.72301,47.2301,2.65651,-1.55256
1.40969e-005,2.82118,28.2118,12.7268,-10.8072
1,3.20649,32.0649,3.13217,-2.22357
0.639719,2.891,28.91,3.41187,-3.23278
1,3.28537,32.8537,2.48476,-1.88287
0.315123,2.4053,24.053,3.96293,-3.61035
1,2.73332,27.3332,3.23151,-3.12016
0.882215,2.87977,28.7977,2.30024,-1.92383
0.750213,2.78783,27.8783,1.91304,-1.73947
1,3.16716,31.6716,1.15767,-1.08549
0.985285,3.56389,35.6389,1.5624,-1.11879
0.48185,2.90561,29.0561,3.26506,-1.99821
1,3.30025,33.0025,1.63025,-1.47805
1,3.748,37.48,4.30849,-1.5327
0.118341,2.42316,24.2316,5.23455,-5.14644
1,2.752,27.52,1.75695,-1.62317
1,3.12505,31.2505,2.1079,-1.36266
0.303246,2.27506,22.7506,2.90922,-2.46376
0.96648,2.52876,25.2876,3.85863,-2.76649
0.632877,2.27223,22.7223,5.18536,-2.16392
0.668414,2.0887,20.887,5.65736,-5.3191
0.743821,2.01457,20.1457,4.8333,-4.49244
0.745028,1.94463,19.4463,4.10528,-3.64547
0.968649,2.16406,21.6406,3.33245,-2.75509
1,2.45645,24.5645,2.78007,-2.02843
0.879005,2.58172,25.8172,2.43333,-1.80998
0.92826,2.79944,27.9944,3.05573,-2.24894
1,3.17666,31.7666,2.22088,-2.00093
1,3.60425,36.0425,2.44235,-2.04624
1,4.08889,40.8889,1.14623,-1.05669
0.836022,4.18034,41.8034,1.39577,-1.3007
0.847913,4.30605,43.0605,2.65271,-1.51724
0.00214751,2.59661,25.9661,8.80618,-8.3607
1,2.94549,29.4549,2.5023,-1.26962
0.487103,2.41537,24.1537,2.81413,-2.5135
1,2.73966,27.3966,1.70402,-1.4392
0.913676,2.94218,29.4218,2.34245,-1.61428
0.673247,2.7144,27.144,4.78728,-2.38345
1,3.07808,30.7808,3.4499,-3.02517
0.394989,2.38273,23.8273,3.77036,-2.97771
0.582486,2.07646,20.7646,4.69591,-4.28595
0.823616,2.10683,21.0683,5.1246,-4.65935
1,2.38881,23.8881,4.06194,-2.8
0.918857,2.57332,25.7332,3.52169,-3.42538
1,2.91709,29.1709,1.99912,-1.61637
0.743063,2.81298,28.1298,2.20106,-2.10611
1,3.18823,31.8823,2.26185,-1.32463
0.573897,2.76439,27.6439,3.40116,-2.61421
1,3.1328,31.328,3.00003,-2.80784
0.734083,3.00413,30.0413,4.02658,-2.85015
0.831226,3.06191,30.6191,1.63022,-1.51418
0.996271,3.46105,34.6105,1.92751,-1.54327
1,3.92091,39.2091,1.82194,-1.60746
0.927963,4.24534,42.4534,3.37948,-1.5305
0.699758,3.98423,39.8423,3.30623,-3.1654
0.0279244,2.45575,24.5575,6.88126,-6.38213
1,2.78183,27.8183,3.47154,-2.8529
1,3.15083,31.5083,3.31665,-3.09615
0.862122,3.27373,32.7373,4.28772,-2.65104
1,3.70723,37.0723,4.90098,-3.78808
1,4.19762,41.9762,4.27083,-3.26424
0.0154628,2.57082,25.7082,5.24437,-3.79732
1,2.91105,29.1105,2.17318,-1.38185
1,3.29592,32.9592,3.24261,-1.85963
0.337727,2.46957,24.6957,4.6381,-3.30011
1,2.79595,27.9595,1.72385,-1.60741
1,3.1651,31.651,1.26652,-1.17931
0.974968,3.52718,35.2718,2.12657,-1.22238
0.188545,2.40994,24.0994,4.20131,-3.78674
1,2.72782,27.2782,1.68744,-1.32712
0.941232,2.97657,29.7657,1.75743,-1.49705
1,3.36845,33.6845,1.7055,-1.4373
0.98823,3.78373,37.8373,1.60511,-1.5055
1,4.28088,42.8088,1.50491,-1.31453
0.50762,3.56849,35.6849,4.78508,-1.61649
0.0935529,2.30169,23.0169,3.23281,-2.32057
1,2.60427,26.0427,5.09722,-2.66167
1,2.94628,29.4628,4.01387,-3.05481
0.348026,2.22615,22.2615,5.20452,-4.67858
1,2.5184,25.184,3.49687,-2.99445
1,2.84868,28.4868,3.52276,-2.13167
1,3.22189,32.2189,2.17976,-2.10971
1,3.64357,36.4357,3.09953,-1.65191
0.314263,2.69775,26.9775,2.2654,-1.73619
1,3.05073,30.5073,3.1758,-1.28199
0.96643,3.3788,33.788,5.96008,-2.87643
0.396489,2.63303,26.3303,8.35741,-6.53973
1,2.97707,29.7707,7.68013,-5.65237
0.427848,2.36593,23.6593,9.31376,-4.66886
1,2.67489,26.7489,6.19601,-3.6692
0.538252,2.27585,22.7585,3.58337,-2.461
1,2.57279,25.7279,3.09445,-1.97654
1,2.90814,29.0814,4.3736,-2.51044
0.564549,2.5151,25.151,2.79859,-2.76041
0.990277,2.8257,28.257,2.2765,-2.09937
0.948694,3.0943,30.943,7.28553,-2.21266
1,3.49652,34.9652,7.77861,-6.55624
1,3.95057,39.5057,6.63536,-5.42984
0.0479354,2.48958,24.8958,7.97233,-7.56757
1,2.813,28.13,3.028,-2.71243
0.876403,2.94635,29.4635,2.51096,-2.30374
0.909745,3.14952,31.4952,2.98819,-1.5131
0.195,2.1738,21.738,7.55692,-4.58787
1,2.45579,24.5579,4.99443,-4.55873
1,2.77404,27.7404,6.29427,-4.26894
0.564159,2.40057,24.0057,7.30441,-6.53742
0.813019,2.41875,24.1875,7.97424,-5.84074
0.84954,2.492,24.92,7.33003,-6.34599
1,2.81429,28.1429,6.89444,-5.25171
1,3.1779,31.779,9.25687,-6.08795
0.662354,2.92053,29.2053,12.5665,-8.44796
1,3.29744,32.9744,9.60542,-9.41915
0.0418952,2.07678,20.7678,8.32058,-7.6018
0.250578,1.48583,14.8583,8.77583,-7.37851
0.120666,0.982531,9.82531,6.5267,-6.47967
0.0532752,0.623861,6.23861,8.43721,-3.27027
0.00217917,0.384167,3.84167,9.99623,-9.98102
1,0.434007,4.34007,9.35781,-7.90252
1,0.490258,4.90258,2.95193,-2.22764
0.998433,0.553211,5.53211,2.09382,-2.06609
1,0.624772,6.24772,2.0297,-1.46381
1,0.70551,7.0551,4.02322,-1.44659
0.9748,0.784515,7.84515,4.5448,-3.42297
1,0.885705,8.85705,5.03464,-3.61453
1,0.999835,9.99835,5.23926,-4.53386
0.998519,1.12754,11.2754,2.95032,-2.83238
1,1.27255,12.7255,2.67676,-2.31559
1,1.43605,14.3605,4.01872,-2.39128
0.967689,1.58903,15.8903,4.00401,-3.53786
1,1.79281,17.9281,4.70037,-3.95958
0.972192,1.98882,19.8882,4.76414,-4.67435
1,2.24339,22.4339,4.49148,-3.78225
1,2.53028,25.3028,5.41216,-3.24562
0.597085,2.23781,22.3781,6.70618,-5.35121
1,2.52371,25.2371,2.54022,-1.43918
0.661974,2.32128,23.2128,3.2719,-2.87994
0.796093,2.31493,23.1493,3.40634,-3.15926
0.732329,2.22165,22.2165,6.2565,-3.20351
0.837576,2.27165,22.7165,6.1556,-5.28313
0.821622,2.30054,23.0054,6.07415,-4.27135
0.604844,2.04502,20.4502,7.50715,-6.56895
1,2.30551,23.0551,5.40412,-4.86744
1,2.5989,25.989,5.0625,-4.59478
0.48309,2.14757,21.4757,4.9635,-4.20486
0.878071,2.24984,22.4984,4.80377,-4.15573
1,2.53576,25.3576,6.17445,-3.91937
0.458346,2.06509,20.6509,7.22326,-5.92355
1,2.32738,23.2738,3.89786,-3.16099
1,2.62269,26.2269,1.09222,-1.06666
1,2.95517,29.5517,1.17165,-1.0331
0.951888,3.2349,32.349,1.41289,-1.13722
0.866923,3.36531,33.6531,1.63333,-1.55272
1,3.79089,37.9089,1.94145,-1.33327
0.805799,3.80179,38.0179,3.22874,-2.06623
0.232854,2.70731,27.0731,3.4984,-3.10777
1,3.04949,30.4949,2.25742,-2.20448
1,3.43456,34.3456,2.71306,-1.81619
0.937932,3.7272,37.272,1.91882,-1.86533
1,4.19703,41.9703,1.44838,-1.23245
0.254673,3.03006,30.3006,3.13903,-2.0181
1,3.41197,34.1197,2.05104,-1.86931
1,3.84161,38.4161,2.33907,-1.80872
0.918737,4.1206,41.206,3.33733,-2.25392
1,4.6386,46.386,4.09753,-2.36254
0.106482,3.06832,30.6832,6.88828,-6.13412
1,3.45413,34.5413,4.09829,-3.49919
0.812244,3.47746,34.7746,4.58246,-2.61025
0.0980596,2.29032,22.9032,7.33455,-6.50573
1,2.57823,25.7823,2.74388,-2.59966
0.96944,2.84987,28.4987,2.13874,-1.71063
0.999394,3.20632,32.0632,2.62541,-1.80022
0.970554,3.54582,35.4582,1.94556,-1.83782
1,3.98996,39.8996,1.26898,-1.25935
1,4.48927,44.8927,1.18395,-1.13613
0.864044,4.65978,46.5978,1.63983,-1.3056
0.00396274,2.90661,29.0661,2.33482,-1.97954
1,3.2703,32.703,4.50092,-1.6836
0.15331,2.22958,22.2958,7.17029,-5.66669
0.93403,2.41262,24.1262,5.14062,-4.49646
0.716449,2.29549,22.9549,4.80085,-4.45136
1,2.58245,25.8245,6.32578,-3.71507
0.18304,1.7932,17.932,4.79553,-2.91512
0.374341,1.39445,13.9445,5.46865,-5.22204
1,1.56887,15.6887,4.21435,-3.37619
1,1.76492,17.6492,4.96043,-3.77269
0.899592,1.87118,18.7118,5.76246,-3.70367
0.878714,1.95948,19.5948,3.08636,-2.72355
0.451676,1.59557,15.9557,1.85297,-1.42727
0.0949324,1.05331,10.5331,3.19399,-3.14124
0.528722,0.897878,8.97878,4.81329,-3.25094
